# FSPS SSP 10 Myr young population (from spec_young_fsps.dat)
# E[eV]   L_E[arb per eV, shape only]
1.003919e+01 1.066010e-02
1.012114e+01 8.068991e-03
1.020444e+01 7.593642e-03
1.028913e+01 8.390704e-03
1.037523e+01 1.062114e-02
1.046278e+01 7.815480e-03
1.055183e+01 3.422788e-03
1.064240e+01 9.441832e-03
1.073455e+01 6.595887e-03
1.082830e+01 5.519546e-03
1.092370e+01 7.994416e-03
1.102080e+01 5.750266e-03
1.111964e+01 9.609833e-03
1.122027e+01 9.355026e-03
1.132274e+01 1.066102e-02
1.142710e+01 5.750379e-03
1.153340e+01 1.155625e-02
1.164169e+01 1.077982e-02
1.175204e+01 9.455952e-03
1.186450e+01 9.227415e-03
1.197913e+01 4.752068e-03
1.209600e+01 6.557815e-03
1.221517e+01 6.482194e-03
1.233672e+01 9.077659e-03
1.246070e+01 4.009935e-03
1.258721e+01 3.207888e-03
1.271631e+01 5.188079e-04
1.284808e+01 8.858082e-03
1.298262e+01 2.264034e-03
1.312000e+01 4.003436e-03
1.326032e+01 5.426822e-03
1.340368e+01 2.979706e-03
1.355016e+01 5.721750e-03
1.369989e+01 1.873833e-04
1.385296e+01 1.569588e-04
1.400949e+01 1.655002e-04
1.416960e+01 1.395054e-04
1.433341e+01 1.682578e-04
1.450105e+01 1.225533e-04
1.467266e+01 1.578162e-04
1.484838e+01 4.113895e-04
1.502836e+01 1.162410e-04
1.521276e+01 7.547529e-05
1.540174e+01 8.227688e-05
1.559547e+01 8.520993e-05
1.579414e+01 3.078770e-05
1.599794e+01 8.203066e-05
1.620706e+01 1.034141e-04
1.642172e+01 7.743288e-05
1.664215e+01 2.056053e-05
1.686857e+01 5.783460e-05
1.707769e+01 4.280627e-05
1.731620e+01 4.318593e-05
1.758638e+01 5.026304e-05
1.783942e+01 4.026476e-05
1.809985e+01 3.346643e-05
1.836800e+01 3.310426e-05
1.864421e+01 1.337208e-05
1.884255e+01 2.071158e-05
1.907446e+01 2.360581e-05
1.937250e+01 2.094150e-05
1.968000e+01 1.635087e-05
1.999742e+01 1.945575e-05
2.032525e+01 9.067020e-06
2.066400e+01 1.262076e-05
2.101424e+01 1.187956e-05
2.137655e+01 7.104691e-06
2.175158e+01 8.236595e-06
2.214000e+01 5.648670e-06
2.254255e+01 1.632158e-06
2.296000e+01 4.501254e-06
2.339321e+01 4.170247e-06
2.384308e+01 2.693262e-06
2.421562e+01 2.824486e-06
2.450277e+01 2.386538e-08
2.479680e+01 1.032745e-06
2.530286e+01 7.650292e-08
2.583000e+01 8.842731e-07
2.637957e+01 4.819234e-07
2.695304e+01 2.328889e-07
2.749091e+01 1.775086e-07
2.811429e+01 2.397879e-07
2.883349e+01 3.801335e-07
2.938009e+01 1.499684e-07
2.994783e+01 1.252242e-07
3.061333e+01 3.961499e-08
3.138835e+01 4.128843e-08
3.220364e+01 2.552725e-09
3.306240e+01 3.620925e-08
3.387541e+01 2.900561e-08
3.472941e+01 1.061797e-09
3.562759e+01 1.126768e-08
3.668166e+01 5.862512e-09
3.780000e+01 3.790900e-10
3.898868e+01 1.941930e-09
4.025455e+01 2.593196e-10
4.119070e+01 3.754354e-10
4.188649e+01 2.977830e-10
4.275310e+01 5.073822e-11
4.365634e+01 2.140833e-10
4.443871e+01 2.310668e-12
4.524964e+01 7.286336e-12
4.609071e+01 3.294940e-12
4.696364e+01 3.333873e-13
4.768615e+01 9.474701e-13
4.824280e+01 2.276428e-13
4.920000e+01 7.833923e-14
5.040000e+01 6.191259e-14
5.166000e+01 3.600526e-14
5.298462e+01 5.026677e-15
5.390609e+01 2.172622e-16
5.461850e+01 2.113658e-19
5.559821e+01 1.022479e-19
5.635636e+01 4.796906e-20
5.740000e+01 1.751463e-20
5.904000e+01 3.786471e-21
6.048000e+01 1.075874e-21
6.137822e+01 5.182863e-22
6.261818e+01 2.077741e-22
6.390928e+01 9.289969e-23
6.491309e+01 5.242323e-23
6.665806e+01 2.226456e-23
6.812308e+01 1.188096e-23
6.888000e+01 8.774976e-24
7.004746e+01 5.633897e-24
7.166705e+01 3.155621e-24
7.293176e+01 2.058868e-24
7.468916e+01 1.170783e-24
7.653333e+01 6.745787e-25
7.797736e+01 4.468078e-25
7.998968e+01 2.602551e-25
8.210861e+01 1.475573e-25
8.434286e+01 8.534969e-26
8.670210e+01 4.868379e-26
8.856000e+01 3.139947e-26
9.049927e+01 1.999734e-26
9.252537e+01 1.250177e-26
9.392727e+01 9.070434e-27
9.464427e+01 7.732076e-27
9.686250e+01 4.808332e-27
9.762520e+01 4.125643e-27
9.918720e+01 3.075517e-27
1.024661e+02 1.924773e-27
1.050712e+02 1.519081e-27
1.087579e+02 1.281325e-27
1.127127e+02 1.204324e-27
1.148000e+02 1.189757e-27
1.169660e+02 1.183297e-27
1.192154e+02 1.180097e-27
1.215529e+02 1.178508e-27
1.239840e+02 1.178363e-27
1.265143e+02 1.178223e-27
1.291500e+02 1.178166e-27
1.318979e+02 1.178166e-27
1.362462e+02 1.178166e-27
